IPV6央视(多源),#genre#
舌尖上的中国2-4,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/14fe3aa3dae04ff388736aa0ce7d0c6d/2000.m3u8
舌尖上的中国2-5,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/2ec7d4c669c442f198de11bdc247558c/2000.m3u8
舌尖上的中国2-6,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/27121d74055f468795f4c586c83717df/2000.m3u8
舌尖上的中国2-7,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/a23637f5a5794d5d87b33d1575e2193d/2000.m3u8
舌尖上的中国2-8,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/51b1937b8b6b469b837b48f6bcb3f0b1/2000.m3u8
太阳系的奇迹1,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/cc4a793779634919c3cc268e4c6e231e/850.m3u8
太阳系的奇迹2,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/8aa92851521b48b4869d59863f610d1e/850.m3u8
太阳系的奇迹3,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/6cab1ca9e2364f7706e463b93f835036/850.m3u8
太阳系的奇迹4,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/3037e6dd5fe74194ea0694a120deef06/850.m3u8
太阳系的奇迹5,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/9b780f9a90e14bb7d7e82f9fdb3e0330/850.m3u8
家园,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/4b3516673ca24ecd8e65ec9cf5428b21/850.m3u8
地球的力量1火山,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b5ce5b45679b4d290efc0c9584383226/850.m3u8
地球的力量2大气,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/84422e97ba4d41cf2e4a5b995b275792/850.m3u8
地球的力量3冰川,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/e5a7d03680ff435095aa8cb3a0a05f28/850.m3u8
地球的力量4海洋,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/9dfd79d7971b4cf233b5808319c2584d/850.m3u8
地球的力量5非常的地球,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/0698aab51bb3476a3d3fd582720f4b0a/850.m3u8
西南联大1,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/bda9b5400a4b44e79366863e6ce34bc7/2000.m3u8
西南联大2,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/54d87843f1584b52baefc52edf584157/2000.m3u8
西南联大3,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/24fd5d7be2c044cabb8760bd1871f250/2000.m3u8
西南联大4,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/072496645a4747c9905b5c0e18de957b/2000.m3u8
西南联大5,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/ef05ba88208b44be99dce9fe1133fac2/2000.m3u8
如果国宝会说话1,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/6a8dfa376ef04b74b821fc9491bd7410/2000.m3u8
如果国宝会说话2,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/1b39aad78bd14c78a55574a42ce30022/2000.m3u8
如果国宝会说话3,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/669858ec5956434cb550f63d9195f5e0/2000.m3u8
如果国宝会说话4,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/e3110ec8a7df47778c718693c7db9f70/2000.m3u8
如果国宝会说话5,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/389c7db796354eaa913b1ffce2b811cb/2000.m3u8
如果国宝会说话6,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/58ed23b2e3964494aad777679bf4828d/2000.m3u8
如果国宝会说话7,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/f5514b86811047fe8b4a324fd480c75f/2000.m3u8
如果国宝会说话8,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/ecd12f9c75de40e596f6afebe15b8876/2000.m3u8
如果国宝会说话9,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/360c0ce55a0d4dc7a66d15ef80e55472/2000.m3u8
如果国宝会说话10,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/39e4abc2d9d749f3a20dba2cce875472/2000.m3u8
如果国宝会说话11,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/22d222b3d9364f5983ca3434e8b61d6e/2000.m3u8
如果国宝会说话12,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/6f658ebdbbd5407b9eceef5794ce701e/2000.m3u8
如果国宝会说话13,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/b26fb33cdbcc46aaa6f904e67f802926/2000.m3u8
如果国宝会说话14,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/5064beac9eb64be693bfdd2fd48a432f/2000.m3u8
如果国宝会说话15,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/fe5bebc64a454ce898449f3dc6ab1bfb/2000.m3u8
中国通史1诸葛亮治蜀1,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/bf9a7b1306374b93ab0fd11c0c872b13/850.m3u8
中国通史2诸葛亮治蜀2,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/67a74005788f4f7e82b3506115a9ae2a/850.m3u8
中国通史3魏晋风度,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/5c76911bf30e439790756793370766bc/850.m3u8
中国通史4北魏孝文帝改革,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/8f434145c47f44b99b178f085fb16d81/850.m3u8
中国通史5梁武帝治国,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/4fd1feef1bd24ebfba294d2ed2cdf69f/850.m3u8
中国通史6魏晋佛教,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/cc3e942923e5452eb78688d00e6bda62/850.m3u8
中国通史7再造统一,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/bf596e14d5534df0b759d0228d257669/850.m3u8
中国通史8炀帝功过,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/8fce4509c41643ff8d83d84b1364fd18/850.m3u8
中国通史9三国鼎立,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/6a806912d17948ec827d35b84989862a/850.m3u8
中国通史10西晋统一,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/f46d0384f7ad4b8ba34e9a2ee8609a25/850.m3u8
中国通史11 门阀政治,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b6d4fc00a0b54bababc9ab765a55fcf2/850.m3u8
中国通史12贞观之治,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/4d28277c4713439fb5183d7e1c89249a/850.m3u8
中国通史13武则天,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/6b838b9a27bd4963816e078d77d4fff5/850.m3u8
中国通史14开天盛世,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/9a36683da0634ee7a060d59498e9b045/850.m3u8
中国通史15安史之乱,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ad5da3427dc7442194a68cd73777e030/850.m3u8
书简阅中国1小人物 大历史,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/b0442ebff5a84c50b3c69cb790c2a3b2/2000.m3u8
书简阅中国2是你告诉我 爱情的模样,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/880960c175384be6941cfe4c26d8d1d2/2000.m3u8
书简阅中国3再大的风 我都去接你,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/114ae087f1104e21a340b5aa57e98c64/2000.m3u8
书简阅中国4孤独的路 勇敢的心,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/de6a46a0932340e6b9a8a33b3c8f4620/2000.m3u8
书简阅中国5千古栋梁有家风,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/0896d87f64274ce2b25f9146863c3daa/2000.m3u8
书简阅中国6留取丹心照汗青,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/12cf13467eea4b89949128d6fdbb4f23/2000.m3u8
生命的力量2-1,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/0b321fc642d54758bab4d3855a479e06/2000.m3u8
生命的力量2-2,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/078919ee063a4a4dac09fe838a737b7e/2000.m3u8
生命的力量2-3,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/cb4db1e544ab426487178b0fbcd91705/2000.m3u8
生命的力量2-4,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/8e9222255f3d450682abbf6c68b1f973/2000.m3u8
生命的力量2-5,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/bb748f8946d14467a42bb557932fa90a/2000.m3u8
生命的力量2-6,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/f1ed6603bcc34adda55da24908e6c5aa/2000.m3u8
生命的奇迹1,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/74f4a28d8df8423ba67a953e8c6723b7/2000.m3u8
生命的奇迹2,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/5a77372bbb7347bc9e30a1d042f91d73/2000.m3u8
生命的奇迹3,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/e5aa7e137497427299877c25a94977fe/2000.m3u8
生命的奇迹4,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/eaf3554bcd684cbfa5a0878e78dd81c9/2000.m3u8
生命的奇迹5,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/b61b697dd03948809f90ac1e04175f65/2000.m3u8
